date,open,high,low,close,volume,sma_50,sma_200,rsi_14,macd,macd_signal,volatility_20d,bb_upper,bb_lower,return_1d,fiscal_year,year,month,revenue_total,revenue_iphone,revenue_services,revenue_mac
21-12-2018,37.28684269984785,37.59586354079904,35.568216457565846,35.82969284057617,382978400,45.73232795715332,45.84008760452271,22.93489330311957,-2.305121928,-2.134187993,1.98099678101998,44.45742355471574,36.533436430635824,-0.03889578,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
24-12-2018,35.216413747515475,36.02462255,34.84559011112074,34.90264129638672,148676800,45.41439674377441,45.80299224853516,11.321542055036431,-2.475153972,-2.202381189,2.337335892,44.86750015356617,35.518156584715086,-0.025873835,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
26-12-2018,35.25207843088631,37.374808004155526,34.87649955480332,37.36054611206055,234330000,45.10933357,45.776140727996825,30.98213224763441,-2.384090899,-2.238723131,2.397696925865737,44.78082228038138,35.19003457691843,0.070421742,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
27-12-2018,37.04439128438854,37.26546147583741,35.67281957140131,37.11808013916016,212468400,44.82192459106445,45.75013441085815,31.56644823534509,-2.304918074,-2.251962119,2.454580097661689,44.67958179566518,34.86126140501842,-0.006489894,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
28-12-2018,37.43898639024977,37.68144941294603,36.73774895789092,37.13709641,169165600,44.51220291137695,45.72602205276489,36.137501601332886,-2.215104244,-2.244590544,2.3971838302629567,44.27110182190287,34.68236650085104,0.000512318,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
31-12-2018,37.68382029611543,37.88111822,37.19651854121869,37.49603271484375,140014000,44.21420791625977,45.70345745,36.710013476269786,-2.090860834,-2.213844602,2.3112865651468493,43.84008697764477,34.59494071705737,0.009665169,2019,2018,12,260174000000.0,142381000000.0,46291000000.0,25740000000.0
02-01-2019,36.81856395762742,37.759888517261295,36.66167592649953,37.53881836,148158800,43.94156234741211,45.68184747695923,37.78238379,-1.966278557,-2.164331393,2.208391366320688,43.38874413553444,34.55517867025169,0.001141071,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
03-01-2019,34.225170383128884,34.63878328935381,33.754509922344255,33.79967498779297,365248800,43.578547134399415,45.64473978042602,27.229641868968827,-2.14454287,-2.160373689,2.17240425,42.810095327503184,34.12047832667162,-0.099607381,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
04-01-2019,34.35591587453364,35.31150246393668,34.18239015657941,35.24256516,234428400,43.23804122924805,45.61491704940796,32.08027108181783,-2.144667058,-2.157232363,2.1184835174505725,42.364352555836206,33.89041848603391,0.042689469,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
07-01-2019,35.34714811,35.37805128112703,34.681565561258495,35.16411209106445,219111200,42.88611206054688,45.5893697,34.91489447400322,-2.126582071,-2.151102304,2.057479982946273,41.92393556708883,33.69401563530374,-0.002226088,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
08-01-2019,35.55158826801926,36.088810372731615,35.30437368047146,35.83446121,164101200,42.58378524780274,45.57001939773559,38.90669278224286,-2.034703224,-2.127822488,2.031493730300511,41.66111616085737,33.535141239655324,0.019063445,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
09-01-2019,35.96282977736954,36.73300474728992,35.568237385074895,36.44300079345703,180396400,42.27131507873535,45.55830894470215,39.34542259994629,-1.890986403,-2.080455271,1.941434942278236,41.28738610464925,33.52164634,0.016981965,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
10-01-2019,36.25045017395317,36.599881033013816,35.860609412249794,36.55947113037109,143122800,41.977756118774415,45.53797485351563,43.57676613742952,-1.74754697,-2.013873611,1.842820869560284,40.91389834617623,33.54261486793509,0.003195959,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
11-01-2019,36.34077375101084,36.53569228,36.015111561582835,36.20052337646485,108092800,41.69625289916992,45.52105449676514,45.687704598680206,-1.643884592,-1.939875807,1.716358161352073,40.46117930488188,33.59574665947359,-0.009818188,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
14-01-2019,35.85823064422313,35.95806750602516,35.47076568781476,35.65617752075195,129756800,41.39884094238281,45.50359928131103,49.25255949814381,-1.587357503,-1.869372146,1.5148314848000195,39.80912731,33.74980137060992,-0.015036961,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
15-01-2019,35.720361623969346,36.46200899658063,35.668065603886845,36.38594436645508,114843600,41.089683074951175,45.48826448440552,56.500004847768366,-1.466765334,-1.788850784,1.3914018115533704,39.41477040472296,33.84916315850947,0.020466772,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
16-01-2019,36.388315253988246,37.053897907115854,36.36929819222647,36.83045196533203,122278800,40.77349700927734,45.476445503234864,47.17933541106181,-1.32010972,-1.695102571,1.2799869551979914,39.08497219378221,33.96502437299025,0.012216465,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
17-01-2019,36.65454885295936,37.477019589891874,36.4311029,37.04914474487305,119284800,40.53151718139648,45.46370944976807,49.632260020716025,-1.172719035,-1.590625864,1.0857915998877783,38.57523158,34.23206517668929,0.005937825,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
18-01-2019,37.43898333384579,37.52931347019117,37.07766641559792,37.27734375,135004000,40.32200607299805,45.44832859039307,50.73182500215975,-1.025673773,-1.477635446,1.0189408971392238,38.39315656692249,34.31739298,0.00615936,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
22-01-2019,37.17988432442107,37.25594894751966,36.27896957,36.44061279296875,121576000,40.08543228149414,45.42736494064331,44.75428137188951,-0.96552655,-1.375213667,0.9958877504998304,38.305095088707176,34.32154408670786,-0.022446099,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
23-01-2019,36.642646312409056,36.87797827847916,36.06026308052125,36.58797454833984,92522400,39.82252723693848,45.41233478546143,45.32267531757874,-0.895644153,-1.279299764,0.9909285060981295,38.33309068529197,34.36937666089945,0.004043888,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
24-01-2019,36.63315783912755,36.72110858517878,36.06979138099998,36.29798889160156,101766000,39.55729286193848,45.39389123916626,68.60182008,-0.853818974,-1.194203606,0.93087147,38.28274399215219,34.55925811,-0.007925709,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
25-01-2019,36.95880850768255,37.58873636724454,36.68307021,37.50078201293945,134142000,39.33522613525391,45.37769927978516,67.43758174,-0.71537052,-1.098436989,0.938815347,38.30564354,34.55038215358198,0.033136633,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
28-01-2019,37.032502794745874,37.16086705953069,36.52618756203671,37.15373611450195,104768400,39.15518630981445,45.36072444915772,64.75164467171618,-0.626431712,-1.004035933,0.9402275393967984,38.310250725461074,34.549340567873884,-0.009254364,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
29-01-2019,37.141837722602936,37.58872947476373,36.63314325823947,36.76863479614258,166348800,38.97666748046875,45.33982538223267,57.23213789991341,-0.580331819,-0.919295111,0.9291840817999956,38.269740729823134,34.55300440262315,-0.010365077,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
30-01-2019,38.80580381546367,39.49515508169959,38.08792514275934,39.28121948242188,244439200,38.874215545654295,45.33079555511475,66.96984930124606,-0.337166096,-0.802869308,1.107497586885645,38.71562707837335,34.28563673083076,0.068335001,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
31-01-2019,39.4856391,40.17261443,39.11719131662213,39.564083099365234,162958400,38.75550422668457,45.32189849853516,67.61424398438685,-0.120244673,-0.666344381,1.285675829623087,39.173246800847735,34.030543482355384,0.007200989,2019,2019,1,260174000000.0,142381000000.0,46291000000.0,25740000000.0
01-02-2019,39.68770666477632,40.167873939673896,39.44286422730436,39.58311462402344,130672400,38.627094497680666,45.31025133132935,70.6532352,0.052596503,-0.522556204,1.2725669778532762,39.43620107911964,34.345933167706534,0.00048103,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
04-02-2019,39.79466519430484,40.80492338,39.76376201843734,40.707462310791016,125982000,38.55763626098633,45.30469617843628,78.80190226,0.277105542,-0.362623855,1.4711822311835727,40.10667644356832,34.22194751883403,0.02840473,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
05-02-2019,41.09017727556035,41.61788896935048,40.96894758319973,41.40394973754883,144406400,38.54432464599609,45.30854921340942,78.72114654020488,0.5054052900870687,-0.189018026,1.6725353587872576,40.82137458,34.13123314595087,0.017109576,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
06-02-2019,41.51567416629587,41.73436858,41.08780294197454,41.418216705322266,112958400,38.53224922180176,45.32079774856568,77.61886061908797,0.6796511150830895,-0.015284198,1.8415415352016384,41.43857470858687,34.072408567780315,0.00034458,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
07-02-2019,40.98082902,41.34690111854977,40.491151467526414,40.63377762,126966800,38.52583129882812,45.32968841552734,70.20367725029263,0.7458468500687871,0.1369420119853485,1.9210468190440204,41.80712411751919,34.12293684134311,-0.01893947,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
08-02-2019,40.34252623841414,40.74120038,40.20644993398255,40.68151855,95280000,38.50929077148437,45.34152205,69.58497715,0.7930183199736618,0.2681572735830112,1.982451212236871,42.13603527512071,34.20623042617323,0.001174908,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
11-02-2019,40.83431156223369,40.87250881024949,40.404601628781016,40.44757080078125,83973600,38.48987785339355,45.35135115,74.77101432870174,0.80227628,0.374981075,1.987714117151531,42.35891345616585,34.40805698755973,-0.005750713,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
12-02-2019,40.60751907825849,40.82237221177081,40.51202596349423,40.79611206054688,89134000,38.44558319091797,45.36225279,75.38332540251584,0.8281907783533669,0.465623016,1.9484238627735064,42.53732967439955,34.74363422330553,0.008617112,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
13-02-2019,40.91546375180589,41.175675583367735,40.564534398430666,40.62660217285156,89960800,38.40450645446777,45.37454071044922,76.49511342239757,0.8255339327231752,0.5376051989465639,1.9207088923468985,42.69393262386616,35.01109705447857,-0.00415505,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
14-02-2019,40.514419566871766,40.88444403969935,40.43563910542421,40.77463150024414,87342800,38.37100173950196,45.38411222457886,73.01010898311738,0.8258531717197499,0.5952547935012011,1.9045830724375177,42.85888996079301,35.240557671042936,0.003643655,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
15-02-2019,40.882046820585664,40.989473368364685,40.52395589952944,40.68390274047852,98507200,38.30601646,45.388715229034425,75.73900641047037,0.8094542337247148,0.6380946815459039,1.8768527375445416,42.98516719078733,35.47775624060916,-0.002225128,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
19-02-2019,40.51441626019325,40.92741351587097,40.46189595684812,40.805660247802734,75891200,38.28211784362793,45.38514423370361,80.61007144303358,0.7970943628459182,0.6698946178059068,1.8491252682982653,43.10612807718491,35.70962700399185,0.002992769,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
20-02-2019,40.86773391621993,41.37622431606571,40.81998917675937,41.06826400756836,104457600,38.27283691,45.38251010894776,70.56771373,0.7992754549552785,0.6957707852357811,1.7448795200210638,43.12901914136049,36.14950106127623,0.006435474,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
21-02-2019,41.01335999211996,41.14943268919132,40.65526896246121,40.836700439453125,68998800,38.288542938232425,45.37055854797363,64.82202059210064,0.773403428,0.7112973138252793,1.6070309744022608,43.06575834467854,36.63763445,-0.005638504,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
22-02-2019,40.96082518714831,41.29981747146773,40.91308046196188,41.29265594482422,75652800,38.30809104919434,45.35932302474976,68.07156913349249,0.7806921264036575,0.7251762763409549,1.4005377716817795,42.90250529189871,37.30035421,0.011165337,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
25-02-2019,41.57675106475054,41.98497274,41.52661672459904,41.59346008300781,87493600,38.33826698303223,45.34854509353638,61.34040602207156,0.80150164,0.7404413491307794,1.2956181238334388,42.89729989970545,37.7148274,0.007284689,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
26-02-2019,41.46933029397214,41.84890591284136,41.340415482818976,41.61734008789063,68280800,38.36668586730957,45.3363464,53.29940675676792,0.8105764263137942,0.7544683645673824,1.0925582990359937,42.71436044877999,38.34412725263602,0.000574129,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
27-02-2019,41.34995796663316,41.77727823840255,41.23536623787133,41.74624252319336,111341600,38.38888771057129,45.321641254425046,54.89824144075173,0.8187317785637731,0.7673210473666606,0.6797857817527051,42.13769580056596,39.41855267355513,0.003097325,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
28-02-2019,41.61494648285592,41.75579472169711,41.28072606279908,41.33563232421875,112861600,38.428882446289066,45.30573278427124,61.797562605239776,0.7830357933307255,0.7704639965594737,0.5911240981540451,42.06309307545848,39.69859668,-0.00983586,2019,2019,2,260174000000.0,142381000000.0,46291000000.0,25740000000.0
01-03-2019,41.60538108412416,41.81307260722171,41.27355038227604,41.77010345458984,103544800,38.48488807678223,45.29251600265503,66.19288971,0.7808040341796669,0.7725320040835124,0.5357100171910235,42.06256593129366,39.919725862529575,0.010510814,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
04-03-2019,41.94200066357132,42.43377833,41.53138940887495,41.98019790649414,109744800,38.53496918,45.28236795425415,72.96103637816282,0.7869171246356856,0.7754090281939472,0.4679794545046652,42.046958970044486,40.17504115202583,0.005029781,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
05-03-2019,42.001676203991536,42.01599925727172,41.66745584,41.90379715,78949600,38.60814880371094,45.26978424072266,68.06806769435246,0.7766442191811436,0.7756560663913865,0.4896408072548422,42.15009842,40.191535188468826,-0.001819924,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
06-03-2019,41.69850830065828,41.89426648794849,41.524238344607845,41.66270065307617,83241600,38.69580848693848,45.25739959716797,66.51469806729506,0.7405122312010306,0.7686272993533154,0.4994452415823401,42.18264483191956,40.18486387,-0.005753572,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
07-03-2019,41.50752098479349,41.64359731559196,41.06587759625248,41.18046569824219,99185600,38.80282394,45.24340635299683,55.84589566878295,0.6652959224982169,0.7479610239822958,0.4963910480421982,42.16464889448528,40.17908470231648,-0.011574741,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
08-03-2019,40.66003653722328,41.31653662922078,40.464278397663925,41.27833938598633,95997600,38.93033790588379,45.22834457397461,58.54505693121971,0.6065916338189226,0.7196871459496211,0.4802795694408348,42.164654025661456,40.24353574789812,0.002376702,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
11-03-2019,41.89426313863625,42.760840925057714,41.86084146,42.70832061767578,128044000,39.037293395996095,45.22098737716675,69.87539301,0.6677580969677095,0.7093013361532388,0.569714311,42.444863612032464,40.16600636782593,0.034642412,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
12-03-2019,42.97091720915733,43.60831871063706,42.82051783326455,43.18815994262695,129870400,39.15869499206543,45.21461301803589,71.18325033620698,0.7463485416306099,0.716710777,0.672782688,42.78802982,40.09689907053527,0.011235266,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
13-03-2019,43.50805008474166,43.75871447631922,43.19054234110201,43.37913895,124130000,39.28353584289551,45.20944141,75.6132917,0.8146516476851673,0.7362989513360039,0.7813426258780022,43.13430104,40.00893054,0.004422022,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
14-03-2019,43.90195329,43.94970167331341,43.58205955555263,43.86137008666992,94318000,39.41084259033203,45.206173496246336,75.74171923657107,0.8973502787338603,0.7685092168155753,0.9010569087241144,43.53546800445995,39.93124036956349,0.01111666,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
15-03-2019,44.12874944847758,44.72079222088939,43.86376196,44.43193054199219,156171600,39.54870483398437,45.206560974121096,76.98599215467817,0.9974312336412084,0.81429362,1.0543279436366613,44.02487502637244,39.80756325,0.013008268,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
18-03-2019,44.35553080588926,44.97383360710313,44.35314120168987,44.88550567626953,104879200,39.770421447753904,45.20968841552735,78.72430594019438,1.100658132287137,0.8715665226019891,1.2038518512180243,44.53400298832472,39.71859558345262,0.010208315,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
19-03-2019,44.96429352836273,45.11707887203992,44.384184229156126,44.52980804,126585600,39.95616630554199,45.21178092956543,73.52714910388579,1.140616055099322,0.9253764291014558,1.2747596131875931,44.86202590209541,39.76298744934503,-0.007924554,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
20-03-2019,44.45819201742965,45.23644548606472,44.10010100332841,44.91893768310547,124140800,40.151262817382815,45.21184154510498,80.39705653929792,1.1899653269960808,0.9782942086803808,1.364574114168316,45.23418858783371,39.77589213116044,0.008738633,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
21-03-2019,45.36296898,46.86933787196459,45.31283464,46.57331466674805,204136800,40.36603988647461,45.21829744338989,83.75852788685359,1.347041520744277,1.052043671,1.5811596070887932,45.95419029,39.62955185668423,0.036830278,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
22-03-2019,46.63297922192063,47.19398970544225,45.54438357,45.60884094238281,169630800,40.54935668945313,45.21818422317505,73.05818147088212,1.377817939,1.1171985247359482,1.658430599,46.32454151850696,39.69081912297253,-0.02070872,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
25-03-2019,45.71866412166276,45.83086624459337,44.54651584172195,45.05739212036133,175381200,40.71931510925293,45.21452297210693,68.89851764677913,1.3422386695946995,1.1622065537076989,1.6836490335872112,46.54817498978185,39.81357886,-0.012090832,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
26-03-2019,45.75447765967055,46.04572527279197,44.06428784740008,44.59187316894531,199202000,40.88714210510254,45.20914785385132,67.09383538680935,1.261931591278632,1.1821515612218854,1.6695835900454783,46.66877075675112,39.9904364,-0.010331689,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
27-03-2019,45.05978235459136,45.30089564019327,44.53458297091688,44.99293899536133,119393600,41.07387733459473,45.20785533905029,72.46132264,1.2166258084798187,1.189046410673472,1.665363537,46.82266547465324,40.16121132588387,0.008994146,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
28-03-2019,45.10753001684638,45.25315383947743,44.76853763227856,45.05262375,83121600,41.24721092224121,45.20741596221924,72.33684315088904,1.1720263201382508,1.185642392566428,1.6188130822517874,46.91541413600016,40.44016180699301,0.001326536,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
29-03-2019,45.31761014175297,45.37729197510996,45.00964984172448,45.34625625610352,94256000,41.41752700805664,45.20720548629761,68.03787249204817,1.1471509515644485,1.177944104366032,1.5943261712748609,47.04524795412199,40.667943269022544,0.006517545,2019,2019,3,260174000000.0,142381000000.0,46291000000.0,25740000000.0
01-04-2019,45.74970624309231,45.759253733689775,44.97145644390192,45.65421676635742,111448000,41.58962844848633,45.21039964675904,67.26849507104407,1.1391554077554886,1.1701863650439233,1.5783284897105143,47.19695353398646,40.88363958,0.006791311,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
02-04-2019,45.61839822070278,46.42291168705589,45.60885073162473,46.31787109,91062800,41.77043899536133,45.21679399490356,69.30072330329382,1.172850350742685,1.1707191621836757,1.5724571660534572,47.405914583876935,41.11608591966311,0.01453654,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
03-04-2019,46.13404722749335,46.90991089,46.11017304222749,46.63537598,93087200,41.974334259033206,45.22708925247193,68.62177808,1.2112117314756148,1.1788176760420637,1.5326264612827394,47.57488694050981,41.44438109537886,0.006854911,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
04-04-2019,46.50168835311438,46.87887791765802,46.107789772060734,46.71654510498047,76457200,42.176905670166015,45.237908382415775,66.41507220572822,1.2339389917928685,1.1898419391922248,1.3933039040532014,47.57304579638765,41.99983018017485,0.001740506,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
05-04-2019,46.89797705880911,47.05315198843795,46.77383784364394,47.02927780151367,74106400,42.391531448364255,45.25389099121094,65.72129864360483,1.2626306046789182,1.2043996722895636,1.2129678609745744,47.499920631006766,42.64804918710846,0.00669426,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
08-04-2019,46.89082204,47.800372591218704,46.87172341690704,47.76934051513672,103526800,42.59690262,45.27261789321899,72.48920855688613,1.3297571776316062,1.2294711733579722,1.2213540326204702,47.76974396917161,42.88432783868972,0.015736213,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
09-04-2019,47.82184528555595,48.42582494696021,47.56162981016656,47.62608719,143072800,42.80634963989258,45.29185596466064,69.45758836157852,1.3557676782350685,1.2547304743333914,1.2154378528168308,47.979807971869015,43.118056560601694,-0.002998855,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
10-04-2019,47.43033165400483,47.92211288383109,47.31096802051758,47.893463134765625,86781200,43.02884620666504,45.313068294525145,61.85150761530142,1.3820250669594856,1.2801893928586103,1.2104448966041494,48.19553826885527,43.353758682438674,0.005614065,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
11-04-2019,47.94838467062071,47.98419231228525,47.373050943277576,47.49480056762695,83603200,43.19311782836914,45.33553298950196,68.84554893393825,1.355045379641794,1.295160590215247,1.1804673088811712,48.317254617457166,43.59538538193249,-0.008323945,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
12-04-2019,47.55446936708918,47.77887357386464,46.84067719245664,47.47568893432617,111042800,43.35134994506836,45.35523473739624,77.04189232076496,1.3169407606578858,1.299516624303775,1.169751520232298,48.44801095977611,43.76900487884693,-0.000402394,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
15-04-2019,47.40647419852276,47.70965893122135,47.27039787029543,47.56164551,70146400,43.51092056274414,45.37568494796753,86.28907153138775,1.2789357771661756,1.2954004548762552,1.175536650290786,48.59338821147025,43.89124161,0.001810539,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
16-04-2019,47.61654057706165,48.07250687229438,47.40168385882599,47.56640625,102785600,43.64809944152832,45.39457744598389,84.81872168413403,1.234964800563226,1.2833133240136494,1.1382196065257542,48.67058403,44.11770560811548,0.000100096,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
17-04-2019,47.63564953276536,48.552365242777874,47.41363487,48.49268341064453,115627200,43.78987411499023,45.41856159210205,87.70246778451265,1.2603319878281385,1.2787170567765471,1.1743840214296888,48.92160015040332,44.22406406468457,0.019473348,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
18-04-2019,48.49028310095317,48.73617190364306,48.34704892106858,48.66694259643555,96783200,43.93484863,45.44097396850586,87.37204178465755,1.279744824718982,1.2789226103650342,1.264297462030173,49.20610842808866,44.148918579967976,0.003593515,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
22-04-2019,48.42106096698539,48.92477573931631,48.30408327313111,48.82689666748047,77758000,44.098711013793945,45.46803377151489,86.93685331561618,1.2931301946203106,1.2817641272160896,1.3244761861174017,49.48736866251801,44.18946392,0.003286709,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
23-04-2019,48.803020377452285,49.59559676497927,48.67649519938279,49.53113937,93292000,44.27570343017578,45.49686798095704,87.05915375471082,1.345059686702207,1.294423239113313,1.384281990788861,49.83066763453182,44.29353967137638,0.014423253,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
24-04-2019,49.50249479415661,49.76986821378847,49.42848991141491,49.45475006103516,70162400,44.45584701538086,45.522286911010745,84.43125321,1.3643231363286503,1.3084032185563803,1.3543076610932734,50.01386281974514,44.59663217537205,-0.001542248,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
25-04-2019,49.37597136789553,49.597986024015086,48.96774605,49.00594329833984,74172800,44.62004364013672,45.54238130569458,75.65528374,1.3280654917317491,1.3123356731914544,1.2894148203065898,50.08472735,44.92706807209434,-0.009075099,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
26-04-2019,48.91521828,48.93909246803627,48.251556735019896,48.7719841,74596400,44.782951278686525,45.561577339172366,69.87996476924202,1.2658604439396726,1.3030406273410982,1.1805877333217645,50.05304119692917,45.33069026364211,-0.004774098,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
29-04-2019,48.79585870616437,49.17066231598747,48.66694756683353,48.84599304199219,88818800,44.944378509521485,45.58405874252319,64.48274517289721,1.2086023825369097,1.2841529783802603,1.0686853382853851,50.00422324615084,45.72948189300931,0.001517448,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
30-04-2019,48.47596119423354,48.557127595690886,47.53298916093055,47.90540313720703,186139600,45.08880851745605,45.59811929702759,53.093642022932016,1.0749360185771053,1.2423095864196294,0.9333588365570736,49.84612956,46.11269421500841,-0.019256235,2019,2019,4,260174000000.0,142381000000.0,46291000000.0,25740000000.0
01-05-2019,50.104092555600026,51.400380192697625,49.94891760743861,50.25687789916992,259309200,45.27783287,45.62358316421509,67.90885361715166,1.1455437085249829,1.222956411,0.9787844375136776,50.13393110342091,46.21879335,0.049085794,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
02-05-2019,50.09452432314866,50.76534730019589,49.68630277323568,49.92980194091797,127985200,45.45506362915039,45.64790737152099,68.65367722,1.1617169651361223,1.2107085216997846,0.9830032018648924,50.30708993034112,46.37507712288154,-0.006508084,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
03-05-2019,50.34520096477196,50.57199117489854,50.18764007,50.55050659179688,83569600,45.649339752197264,45.67469770431519,71.56719465,1.2106642811820765,1.210699673596243,1.022563156360084,50.57790791367232,46.48765528823198,0.012431546,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
06-05-2019,48.76959896429785,49.85580891786009,48.58100599834077,49.769866943359375,129772400,45.81888397216797,45.69882421,64.11339044953408,1.172943325716716,1.2031484040203375,0.9937008920249012,50.65721284209423,46.68240927399463,-0.015442766,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
07-05-2019,49.14916854395511,49.51680691476137,47.94359517,48.42821121,155054800,45.95557899475098,45.71449556350708,54.70415604545801,1.0229963270572495,1.167117989,0.9729825429961249,50.64871967888776,46.75678950690326,-0.026957189,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
08-05-2019,48.19904732397306,49.02026993655488,48.16323968091457,48.437774658203125,105358000,46.091987686157225,45.73073408126831,49.66695018552129,0.8946213029822516,1.1126186514986265,0.942149429,50.62763782464699,46.859040108092266,0.000197477,2019,2019,5,260174000000.0,142381000000.0,46291000000.0,25740000000.0
